Date,Solana Return,Solana Price,Famala Index,US Treasury Yield,Famala Index Return
2020-11-20,0.00892732416234803,2.09539164,14296.460595105333,0.83,0.03930188735390196
2020-11-21,0.12828618325710345,2.38220531,13908.557224291271,0.83,-0.027132825515349412
2020-11-22,-0.10495947803126592,2.14484477,13685.366409187225,0.83,-0.016047014187369753
2020-11-23,0.059517909845076815,2.27637688,13219.816952431314,0.86,-0.034018048390971785
2020-11-24,-0.003701264631348337,2.26796698,13740.551047707224,0.88,0.039390416459596976
2020-11-25,0.000911013514624026,2.27003407,13624.902533299954,0.88,-0.008416584895739512
2020-11-26,-0.1763438458648026,1.90303693,12586.35486866389,0.88,-0.0762242270796287
2020-11-27,-0.023977905444590487,1.85794881,12492.355797602828,0.84,-0.007468331541730982
2020-11-28,0.01653983519340456,1.88893452,12859.063995695542,0.84,0.029354607252147124
2020-11-29,0.013785478584368101,1.9151547,13171.611003817297,0.84,0.024305579957170892
2020-11-30,0.026655802221955464,1.96689116,14253.857358648289,0.84,0.08216507111524497
2020-12-01,0.004776384301329385,1.97630826,13708.537842121726,0.92,-0.03825768020582155
2020-12-02,0.06801396417863624,2.11540134,13978.369410758201,0.95,0.019683468196540498
2020-12-03,-0.007130786100308151,2.10037052,14133.467526415532,0.92,0.011095579970719777
2020-12-04,-0.12371535950852813,1.85595318,13769.259591141275,0.97,-0.025769184709523683
2020-12-05,0.06407895218335972,1.9787738,14019.41798793933,0.97,0.01816789022984209
2020-12-06,-0.0649976245683914,1.85424895,14133.697776698935,0.97,0.008151535881012844
2020-12-07,-0.012523197767327259,1.83117262,14054.175341200138,0.94,-0.005626442333435123
2020-12-08,-0.09492021124763274,1.66535169,13507.151832127696,0.92,-0.03892249070415607
2020-12-09,-0.0018320352792122968,1.6623035,13602.865619463744,0.95,0.007086156173086475
2020-12-10,-0.054488516679684997,1.57415052,13426.54858949016,0.92,-0.01296175636119646
2020-12-11,-0.0858936566982735,1.44458505,13337.245988731363,0.90,-0.006651195589363819
2020-12-12,0.03156596262687373,1.4909121,13956.160225611999,0.90,0.04640495027260918
2020-12-13,0.04878898559968756,1.56545586,14147.88718888867,0.90,0.013737801814916005
2020-12-14,0.016591320824723678,1.5916455,14272.576690211696,0.90,0.008813294851612431
2020-12-15,0.10092674731686832,1.76067126,14456.645888478659,0.92,0.01289670409640889
2020-12-16,0.012937443066234107,1.78359783,15853.095115826884,0.92,0.09659565836506628
2020-12-17,-0.06065212629295478,1.67863414,17199.818336550914,0.94,0.08495017603089594
2020-12-18,0.011941627414434207,1.69879993,17435.724992273488,0.95,0.01371564810200668
2020-12-19,-0.017906850345099187,1.66865052,18091.877349244503,0.95,0.03763263972457608
2020-12-20,-0.06503961355650527,1.56357617,17855.814582418414,0.95,-0.013047997301172684
2020-12-21,-0.01395033423579362,1.5419152,17448.721514198256,0.95,-0.02279890768024657
2020-12-22,-0.03405725910775242,1.49028596,18349.81362774357,0.93,0.051642300142854765
2020-12-23,-0.21191408792313696,1.20569231,18469.639082773218,0.96,0.00653006387206465
2020-12-24,0.12220008285433553,1.3624084,18593.48078966346,0.94,0.006705150346210605
2020-12-25,0.05913426325442123,1.44540315,19419.23959231902,0.94,0.04441120046304717
2020-12-26,-0.08755100400838221,1.3242381,21122.36438265646,0.94,0.08770295985281955
2020-12-27,-0.016135790298630274,1.30304194,20807.35686879412,0.94,-0.014913458936490646
2020-12-28,0.15116593112735743,1.5156849,21369.45749865822,0.94,0.027014513828381163
2020-12-29,0.09955455634090841,1.67434488,21657.236591477405,0.94,0.01346684130082646
2020-12-30,-0.08659377247423458,1.53545722,23046.257065918533,0.93,0.06413655170520405
2020-12-31,-0.016124050304791932,1.51089796,23170.61056129895,0.93,0.005395821760762752
2021-01-01,0.19819341153962974,1.84208404,23555.243422071697,0.93,0.01660003130928224
2021-01-02,-0.023513871839845824,1.79927479,25982.07071893055,0.93,0.10302705233709755
2021-01-03,0.183535277753414,2.16175192,25730.238133265524,0.93,-0.009692552544764683
2021-01-04,0.13939287887621796,2.48509738,24700.530927264488,0.93,-0.04001934224890719
2021-01-05,-0.14149286232529648,2.15721704,26327.49286050957,0.96,0.06586748835626195
2021-01-06,-0.111704964616181,1.92921661,28312.957447579403,1.04,0.0754141154871594
2021-01-07,0.2069334811610956,2.37274497,30613.656005900066,1.08,0.08125956331408817
2021-01-08,0.30529890851183017,3.21988746,31992.056539181645,1.13,0.04502567524166095
2021-01-09,0.050120268327577835,3.38538175,31147.249761713552,1.13,-0.02640676683080478
2021-01-10,0.02356647285075874,3.46611077,29525.37462552648,1.13,-0.05207121490966091
2021-01-11,-0.10902483098124434,3.10808978,27745.347103496188,1.15,-0.06028805881742655
2021-01-12,0.15064034591465736,3.61339822,26347.81826398747,1.15,-0.05036984523190977
2021-01-13,-0.027955853921156442,3.51378151,29010.888179555786,1.10,0.10107364066679614
2021-01-14,-0.06940921888584126,3.27816427,30354.9834937927,1.15,0.04633071920852494
2021-01-15,-0.008578938369489236,3.25016139,28333.14549202909,1.11,-0.06660646025971512
2021-01-16,0.05881549690800275,3.44705468,27314.886291761573,1.11,-0.03593879827264433
2021-01-17,0.10224300684892562,3.8181391,26927.041145289306,1.11,-0.014199039393008393
2021-01-18,-0.0059430639852603735,3.79551495,27599.828048255935,1.11,0.02498554888881017
2021-01-19,-0.041323999043007445,3.64186566,26728.078998461697,1.10,-0.031585307280540285
2021-01-20,0.022188963853317034,3.72357809,26182.421091913217,1.10,-0.020415156157682898
2021-01-21,-0.2192324560403112,2.9905359,22931.78496207285,1.12,-0.1241533820890372
2021-01-22,0.11238129459402496,3.34622852,24427.168975770182,1.10,0.06521010100916991
2021-01-23,0.046103110907147554,3.50411155,23490.796230977074,1.10,-0.038333248757640166
2021-01-24,0.03651009850341453,3.63441116,23194.578871910388,1.10,-0.012609932679764485
2021-01-25,0.01788052703374494,3.69998081,23528.80065491074,1.05,0.014409478389155425
2021-01-26,0.08973470293613829,4.04734996,23602.983402170074,1.05,0.0031528486448309224
2021-01-27,-0.09227677145087634,3.69058715,22104.913037031398,1.04,-0.06346953432170536
2021-01-28,0.03500710361139922,3.82207194,24382.471337421895,1.07,0.10303403123889261
2021-01-29,0.003292272781173349,3.83467598,24929.55951278419,1.11,0.022437765548508303
2021-01-30,0.09676284472502344,4.22427558,24701.10857884349,1.11,-0.009163857621453313
2021-01-31,0.00939368102769993,4.26414404,23796.192472362916,1.11,-0.03663463538861713
2021-02-01,0.078333800589623,4.61160184,24074.041324423142,1.09,0.011676189473711886
2021-02-02,0.13298204213442477,5.2675076,25401.0239332084,1.12,0.055120891042046635
2021-02-03,0.0817101765933895,5.71598986,26556.792746851013,1.15,0.0455008749521945
2021-02-04,0.1170948570220365,6.42606479,26154.46549246944,1.15,-0.015149692894646663
2021-02-05,0.039013141213257045,6.6817203,26713.16230072189,1.19,0.02136143093474093
2021-02-06,-0.08931669367813802,6.11080668,27779.685674518707,1.19,0.03992501381118753
2021-02-07,0.0921178020131135,6.70046276,27546.861420413014,1.19,-0.008381097498135287
2021-02-08,0.16256361198043423,7.8832496,33589.00981039266,1.19,0.2193407189939337
2021-02-09,-0.008465863373696338,7.81679279,33676.20690398403,1.18,0.0025960007181989376
2021-02-10,0.1489420011107902,9.07221406,32009.75597487166,1.15,-0.04948451985295354
2021-02-11,0.01565445961720955,9.21535212,34435.41381453678,1.16,0.07577870451650169
2021-02-12,0.00342966814673302,9.24701198,33571.250578379455,1.20,-0.025095189528186387
2021-02-13,-0.05725393593425516,8.73245491,33147.789998660046,1.20,-0.012613786273190727
2021-02-14,0.0007373030760037077,8.73889575,34904.67281951757,1.20,0.05300150691580166
2021-02-15,0.013959160891867951,8.8617388,34361.11804622745,1.20,-0.015572550302954836
2021-02-16,-0.06574448146246098,8.29786719,35482.430289240416,1.30,0.03263317105992936
2021-02-17,-0.009114830028299376,8.22257719,37812.659591350544,1.29,0.0656727648899726
2021-02-18,0.08816654513322658,8.98045215,37057.41820128988,1.29,-0.019973241719115156
2021-02-19,0.2443056274765673,11.46565287,40616.229707666294,1.34,0.09603506339933143
2021-02-20,-0.13650440378622836,10.00266398,40722.47488153494,1.34,0.00261583053457543
2021-02-21,0.10278764990079164,11.08551283,41928.298145111985,1.34,0.029610755905305052
2021-02-22,0.26538638720083313,14.45478487,39378.03380935694,1.37,-0.06082441807985375
2021-02-23,0.05037112879817599,15.20153822,35767.65028791121,1.37,-0.09168521564395213
2021-02-24,0.1294663470366933,17.30270709,36233.86663742352,1.38,0.0130345814097238
2021-02-25,-0.2250346048817659,13.81601413,34549.60461338004,1.54,-0.04648308834652266
2021-02-26,-0.016645663444159194,13.58794089,33789.76769198877,1.44,-0.02199263724995022
2021-02-27,-0.02887741687102592,13.20116764,33392.8194591723,1.44,-0.011747586915508135
2021-02-28,-0.008514234400778259,13.08924694,32685.658824796188,1.44,-0.02117702685275562
2021-03-01,0.13329393633640813,14.95558764,36084.09474285225,1.45,0.10397330328486201
2021-03-02,-0.06896615516903487,13.95892139,35176.89296324511,1.42,-0.02514132018752782
2021-03-03,0.011161071402733922,14.11559058,36810.89667501628,1.47,0.04645105278281605
2021-03-04,-0.07482162810708655,13.09798332,35255.05914808206,1.54,-0.0422656785752838
2021-03-05,-0.037933008176774675,12.61044281,35486.25844076391,1.56,0.00655790397941871
2021-03-06,0.03322462485786832,13.03645795,35132.18240744922,1.56,-0.00997783505143936
2021-03-07,0.06253567060731136,13.87773227,36854.514121165885,1.56,0.04902433027762813
2021-03-08,-0.020054916096040067,13.60218776,37425.12774506312,1.59,0.01548286926321255
2021-03-09,0.08752077102186555,14.84631098,39463.419671839336,1.55,0.05446319223439652
2021-03-10,-0.04232286015956305,14.23108356,40988.696376531174,1.53,0.03865039363986641
2021-03-11,0.11667750915643423,15.99227934,42584.204404799246,1.54,0.03892556166244919
2021-03-12,-0.09436786525222392,14.552142,42512.965118675034,1.64,-0.0016729040056031393
2021-03-13,0.050689806158956865,15.30880274,45412.88058664701,1.64,0.06821249611446419
2021-03-14,-0.05370945016082098,14.50826599,44050.38463696247,1.64,-0.0300024119167009
2021-03-15,-0.02241633208666594,14.18666194,41251.54939138198,1.62,-0.06353713522928021
2021-03-16,-0.040559353614554955,13.62277289,41725.70916210229,1.62,0.011494350581153431
2021-03-17,0.04292081700602243,14.22020281,43341.18363750323,1.63,0.03871652532315028
2021-03-18,0.0006904936157712219,14.23002516,42713.91029033484,1.71,-0.014472916854665882
2021-03-19,-0.001774496565707082,14.20479642,42839.22977194714,1.74,0.002933926694149012
2021-03-20,0.0005056914037476455,14.21198148,42878.43249834357,1.74,0.0009151127740887921
2021-03-21,0.00842379285158087,14.33220593,42281.13340024905,1.74,-0.013930059083143938
2021-03-22,0.040146043059851956,14.91929305,39950.8264822097,1.69,-0.05511458020720003
2021-03-23,-0.04907310982481471,14.20483076,40222.77207283479,1.63,0.00680700787870293
2021-03-24,-0.03901525588196874,13.66129764,39084.964358813544,1.62,-0.02828765038771875
2021-03-25,-0.04768975550884416,13.02508469,38079.119084394435,1.63,-0.025734839238564993
2021-03-26,0.12635865925889403,14.77942113,40486.383937191604,1.67,0.06321745120894125
2021-03-27,0.11062886113673925,16.50832188,41310.37336918086,1.67,0.02035226048509416
2021-03-28,0.0874086141057941,18.01623371,41336.64620439862,1.67,0.000635986389737131
2021-03-29,0.04549472504319788,18.85480803,42417.982550024884,1.73,0.026159266532639076
2021-03-30,0.01990770286268269,19.2339251,43399.779919257606,1.73,0.023145781817295444
2021-03-31,0.011954114625372483,19.46522941,43047.27998979019,1.74,-0.008122159377840514
2021-04-01,-0.019732261086775393,19.08490113,42917.167156679505,1.69,-0.0030225564342636303
2021-04-02,0.03730059626403176,19.81022269,42442.340087484175,1.72,-0.011063802684409674
2021-04-03,0.12963793984216687,22.55227712,41287.29684175259,1.72,-0.027214410029012384
2021-04-04,0.06476966143390187,24.06132316,41809.25126716215,1.72,0.012642010142008697
2021-04-05,-0.04579507653254429,22.98428282,41518.03264757092,1.73,-0.006965411021841431
2021-04-06,0.08234958375993846,24.95714641,40448.96283119973,1.67,-0.025749529739187697
2021-04-07,0.05915700817809646,26.47807994,39569.048312784595,1.68,-0.021753697915251002
2021-04-08,0.02077763911304524,27.03398715,40890.237036749444,1.64,0.03338944908457601
2021-04-09,0.027159362112033437,27.77827443,40981.51862107509,1.67,0.0022323564484013343
2021-04-10,-0.034308609929936534,26.84140371,41594.58413486311,1.67,0.014959560660905879
2021-04-11,0.0398234333441707,27.9318899,41776.3808801688,1.67,0.004370683084996062
2021-04-12,0.020560374250203725,28.51212449,41359.75549139656,1.69,-0.009972749673249293
2021-04-13,-0.03848967406666073,27.43555345,43443.33176447485,1.64,0.05037690016111701
2021-04-14,-0.035634668773557365,26.47511075,42488.43672340692,1.64,-0.02198024420053305
2021-04-15,0.04948950035469064,27.81831384,42185.21913602988,1.56,-0.007136473138584467
2021-04-16,-0.0910491051966025,25.39736605,40629.142201873176,1.59,-0.03688678086841275
2021-04-17,-0.011782625296894276,25.09987446,40371.11681376335,1.59,-0.006350746634713077
2021-04-18,0.2522947546786223,32.30291905,37147.110526414115,1.59,-0.07985922961264487
2021-04-19,-0.01960163251781245,31.67589453,36985.40896701097,1.61,-0.004353005041621379
2021-04-20,0.0029681661957122103,31.77005352,37291.71552863724,1.58,0.008281821674582128
2021-04-21,0.023117223621430944,32.5130438,35251.708070836525,1.57,-0.05470403892344792
2021-04-22,0.17883243144828637,38.87975927,33713.38417387039,1.57,-0.04363827970760873
2021-04-23,-0.05013927113154701,36.97842065,33304.72672869288,1.58,-0.012121519544580137
2021-04-24,0.09681000103072954,40.73731561,33040.2924765937,1.58,-0.007939841520193829
2021-04-25,0.1507945007158579,47.3676269,31884.913027822415,1.58,-0.034968802094889874
2021-04-26,-0.07428326737191485,43.97651543,34914.21818486524,1.58,0.09500747749882485
2021-04-27,-0.01691281836281488,43.2390029,35283.805174733796,1.63,0.010585572557049725
2021-04-28,0.036045061202453224,44.82598502,34798.392660675156,1.63,-0.013757374287006801
2021-04-29,-0.05421280916068482,42.46054046,33749.487026870964,1.65,-0.03014235870122632
2021-04-30,0.011601171602125785,42.95600088,36878.15995012846,1.65,0.09270282895756253
2021-05-01,0.14195834764105722,49.50802136,36284.29042965797,1.65,-0.016103556177249477
2021-05-02,-0.05430922005956266,46.89098709,35448.45340742941,1.65,-0.023035782492396895
2021-05-03,-0.020626662150211254,45.93368941,34764.94363799446,1.63,-0.019281793808575608
2021-05-04,-0.07230795845690002,42.7295562,31953.49438861113,1.61,-0.0808702375202677
2021-05-05,0.05007185273916587,44.92357516,33893.729223599024,1.59,0.06072058383947625
2021-05-06,-0.03322125045991926,43.45567555,33147.91506847841,1.58,-0.022004487915756675
2021-05-07,-0.006942750218245743,43.15501855,34036.69774903126,1.60,0.02681262693948502
2021-05-08,0.05426501380553817,45.56153042,34670.7323331891,1.60,0.018627969987949
2021-05-09,-0.027397667311592093,44.33019564,34172.649538575584,1.60,-0.01436608808336939
2021-05-10,-0.0325696878636715,42.9096342,32926.08698001175,1.63,-0.03647837014091223
2021-05-11,0.03813214937029421,44.57746773,32791.0652044875,1.64,-0.004100753776366297
2021-05-12,-0.04872941027586796,42.45731054,28275.346040979715,1.69,-0.1377118777736383
2021-05-13,-0.03497946425307385,40.99785093,28140.287138274412,1.66,-0.004776560559490972
2021-05-14,0.0410975659494948,42.71786492,27351.738632078246,1.63,-0.02802204904027574
2021-05-15,0.017253859298679165,43.46130814,25695.75284067724,1.63,-0.060544077788856114
2021-05-16,0.0825403338788442,47.20082674,25450.071262328296,1.63,-0.009561174559556844
2021-05-17,-0.007178565297896068,46.86320579,23965.439560085368,1.64,-0.05833507053634502
2021-05-18,0.17652758771229285,55.91096029,23193.152200752866,1.64,-0.03222504462712851
2021-05-19,-0.4653546671512425,35.10718335,21704.491399159953,1.68,-0.06418535905372058
2021-05-20,0.2425235830647513,44.74274669,23302.79410026146,1.63,0.07363926072754544
2021-05-21,-0.14217792218589442,38.81285182,21780.578479436834,1.63,-0.06532330905363608
2021-05-22,-0.21463561225371608,31.31558234,22543.110659228118,1.63,0.035009730366491174
2021-05-23,-0.23776821467157427,24.6887481,21125.5727132431,1.63,-0.06288120425850564
2021-05-24,0.23674546847855335,31.28357082,22577.22410057927,1.61,0.06871536251541092
2021-05-25,-0.04199309722703005,29.99707775,22311.152824046225,1.56,-0.011784941999411684
2021-05-26,0.16955367348723277,35.53981588,22338.944500270958,1.58,0.001245640529824182
2021-05-27,-0.05658627344315887,33.58459127,22134.827853233506,1.61,-0.009137255658385118
2021-05-28,-0.14541808600677938,29.0392767,20794.622335981305,1.58,-0.06054736572330835
2021-05-29,-0.05896717546747062,27.37642132,20410.86166961062,1.58,-0.018454803370324194
2021-05-30,0.043817575581058955,28.60265892,20847.185843195533,1.58,0.021377057992340943
2021-05-31,0.13742400942488145,32.81624582,21217.81752197313,1.58,0.017778499293158598
2021-06-01,-0.057412071714845754,30.9852604,20809.262202979073,1.62,-0.019255294215390403
2021-06-02,0.09156326544444571,33.95631637,21175.68231764935,1.59,0.017608510628397925
2021-06-03,0.15048898274577888,39.47090699,22138.81970059771,1.63,0.04548318058897264
2021-06-04,-0.05349026731397016,37.41507138,20888.60598826843,1.56,-0.056471561232124955
2021-06-05,0.056386792150127464,39.58540119,20045.96628093855,1.56,-0.04033968125030111
2021-06-06,0.06652474010738367,42.30837824,20103.46756807614,1.56,0.0028684717080595273
2021-06-07,-0.10051918083605457,38.2623335,18856.750046901576,1.57,-0.062015048744840574
2021-06-08,0.08165662432344953,41.51781354,18853.38466057382,1.53,-0.00017847117448041236
2021-06-09,0.012303371317711297,42.03177788,21604.37130729963,1.50,0.1459147360674536
2021-06-10,-0.022450119130806415,41.09867281,21522.82772492133,1.45,-0.0037744020049657987
2021-06-11,-0.13117750678028203,36.0460873,22442.986432631802,1.47,0.04275268656474059
2021-06-12,0.01091511135774673,36.44168945,20977.679458076742,1.47,-0.06529019562318691
2021-06-13,0.06194454709002497,38.77043536,23399.482435289392,1.47,0.11544665757966939
2021-06-14,-0.0014811527399426784,38.71305293,24211.50853775705,1.51,0.03470273775128547
2021-06-15,0.06113572296153869,41.15364704,24141.497830545093,1.51,-0.0028916292887234928
2021-06-16,-0.03587026507993763,39.70361677,23183.663768898106,1.57,-0.03967583405015926
2021-06-17,-0.011119102275328323,39.26459349,22918.84712818769,1.52,-0.011422553542450921
2021-06-18,-0.0689425729097322,36.64879726,21534.710583707216,1.45,-0.0603929393454584
2021-06-19,-0.035985062292821564,35.35343464,21597.24927856016,1.45,0.0029040880122280623
2021-06-20,-0.0008892194876734873,35.32201165,21494.40381346955,1.45,-0.0047619705530141535
2021-06-21,-0.281439534480114,26.65740024,19764.478228855114,1.50,-0.08048260373383198
2021-06-22,0.004284381020952951,26.77185571,20578.554039525556,1.48,0.04118883388896819
2021-06-23,0.11547445570614383,30.04888728,20998.353665484152,1.50,0.020399860221096213
2021-06-24,0.0369844187139065,31.18103477,21542.197362357503,1.49,0.025899349326956488
2021-06-25,-0.0829525677991408,28.69886234,19670.25365302071,1.54,-0.08689660009372105
2021-06-26,0.034722311651880826,29.7128554,20065.739378163333,1.54,0.020105776576088443
2021-06-27,0.07194712682131144,31.92939059,21635.79318866035,1.54,0.07824549999914976
2021-06-28,0.030789807459522447,32.92778164,21242.201890928387,1.49,-0.018191674060660332
2021-06-29,0.028118499280923293,33.86680149,22125.544633567766,1.49,0.04158433043688452
2021-06-30,0.0486851114179224,35.55640607,21213.59785040572,1.45,-0.041216919098049504
2021-07-01,-0.062443680630264224,33.40403357,20473.137520133267,1.48,-0.03490498573104099
2021-07-02,0.018286097037736884,34.02048201,20627.892380607384,1.44,0.007558922530654184
2021-07-03,0.013382342170096564,34.47881569,21063.074621484066,1.44,0.021096786469848174
2021-07-04,-0.0048907143738535115,34.31060133,21310.428867775554,1.44,0.01174350139932516
2021-07-05,-0.03941397587851534,32.98458751,20411.378687911085,1.44,-0.04218827248587018
2021-07-06,0.03820482505867245,34.26913971,20498.09003305389,1.37,0.004248186585953691
